date,icln_icln,xle_xle,vix_vix,brent_bz_f,sp500_gspc,dgs10,carbon_eua,icln_icln_ret,xle_xle_ret,brent_bz_f_ret,carbon_eua_ret,sp500_gspc_ret,dgs10_diff,carbon_shock_resid,carbon_shock,icln_vol,xle_vol,icln_garch_vol,xle_garch_vol
2019-09-05,10.41054916381836,44.528953552246094,16.270000457763672,60.95000076293945,2976.0,1.57,26.48,0.0,0.012337512246272,0.0041101578102732,0.0003777148297975,0.0129259129217597,0.1,0.0035256326760892,0,0.0126061339042724,0.0149536807859111,1.3599763486775647,1.5367050519303698
2019-09-06,10.316760063171388,44.7640266418457,15.0,61.540000915527344,2978.7099609375,1.55,26.05,-0.0090498713297448,0.0052652208977055,0.0096335163260982,-0.0163719628694315,0.0009101908043767,-0.02,-0.0167669387887232,0,0.0124364649674413,0.014877228596213,1.3171916904185144,1.5185690924220177
2019-09-09,10.288622856140137,45.65885543823242,15.270000457763672,62.59000015258789,2978.429931640625,1.63,25.97,-0.002731055727551,0.019792733613756,0.0169181386036627,-0.0030757425247189,-9.401467889992668e-05,0.0799999999999998,-0.0041841040676815,0,0.0091724687047982,0.0089677276358673,1.2994171864555908,1.462145409903271
2019-09-10,10.222970008850098,46.197265625,15.199999809265137,62.380001068115234,2979.389892578125,1.72,27.69,-0.0064015575900092,0.0117230369984243,-0.0033607950721293,0.0641293115082134,0.000322252425931,0.09,0.0599233241279869,1,0.0073528798977356,0.0089961826946529,1.2618341656601726,1.5277754010385274
2019-09-11,10.363653182983398,46.242767333984375,14.609999656677246,60.810001373291016,3000.929931640625,1.75,27.27,0.0136676484373073,0.0009844590314983,-0.0254904565870493,-0.0152841403253734,0.0072036723263872,0.03,-0.0133737512473664,0,0.0079922077484966,0.007947399585183,1.2360314231904546,1.505813878137203
2019-09-12,10.316760063171388,45.95460891723633,14.220000267028809,60.380001068115234,3009.570068359375,1.79,27.42,-0.0045350351197472,-0.0062509231120642,-0.0070963297467497,0.0054854772766712,0.0028750162782333,0.04,0.0001436068795216,0,0.0082635491428416,0.0089638424752048,1.2542974125208497,1.4414770339868344
2019-09-13,10.33551788330078,46.31859588623047,13.739999771118164,60.220001220703125,3007.389892578125,1.9,27.38,0.0018165381403555,0.0078893728187584,-0.0026533986442635,-0.0014598542738656,-0.000724676876966,0.1099999999999998,-0.0027501960134108,0,0.0080872890520177,0.0085578480269991,1.2229741883822778,1.3944287096902115
2019-09-16,10.391790390014648,47.87316131591797,14.670000076293944,69.0199966430664,2997.9599609375,1.84,28.07,0.0054298073080915,0.033011521361167,0.1363917257084287,0.0248885705134884,-0.0031405129163559,-0.0599999999999998,0.0210928433629573,0,0.0080684421665732,0.0117324001303962,1.1882302260126392,1.3590719916016671
2019-09-17,10.504337310791016,47.205841064453125,14.4399995803833,64.55000305175781,3005.699951171875,1.81,27.24,0.0107721402458043,-0.0140374045289815,-0.0669561044626665,-0.0300149090924795,0.0025784253724619,-0.03,-0.0245522975801598,0,0.008447072851471,0.0132301239294561,1.1634646580425345,1.6549078091907268
2019-09-18,10.504337310791016,46.97834396362305,13.949999809265137,63.59999847412109,3006.72998046875,1.8,26.47,0.0,-0.0048309075074489,-0.0148267182158064,-0.0286744650423016,0.0003426332842671,-0.01,-0.0339627140399468,0,0.0072914558272376,0.0136929530104651,1.1671628228773228,1.6390335300565113
2019-09-19,10.682536125183104,46.85700607299805,14.050000190734863,64.4000015258789,3006.7900390625,1.79,26.98,0.0168220211577429,-0.002586188642277,0.01250021044981,0.0190838345405999,1.9974521929475905e-05,-0.01,0.0192858491019286,0,0.0088380255767296,0.0138095120824714,1.1343843630260997,1.572945323621986
2019-09-20,10.673155784606934,46.895267486572266,15.31999969482422,64.27999877929688,2992.070068359375,1.74,27.59,-0.000878486280759,0.0008162237404114,-0.0018651349251711,0.0223575374495847,-0.0049075991048803,-0.05,0.0226876590670767,0,0.0079794293575622,0.0138749691755259,1.1919515963420735,1.5060869539703512
2019-09-23,10.635643005371094,46.910587310791016,14.90999984741211,64.7699966430664,2991.780029296875,1.72,26.84,-0.0035208758933842,0.0003266283194804,0.0075939594873906,-0.0275600761257137,-9.694061782751376e-05,-0.02,-0.0263603832566561,0,0.008050410159841,0.0128416664907601,1.158088606868536,1.4416322840528255
2019-09-24,10.53247356414795,46.16827392578125,17.049999237060547,63.09999847412109,2966.60009765625,1.64,26.58,-0.0097477031358381,-0.0159505415805086,-0.0261217360010478,-0.0097342588183818,-0.0084519889635514,-0.08,-0.0149817982456025,0,0.0085531010857418,0.0136392977418998,1.1297466754212886,1.3811998274262054
2019-09-25,10.476201057434082,46.24479675292969,15.960000038146973,62.38999938964844,2984.8701171875,1.73,26.26,-0.0053570862802973,0.0016561043600487,-0.0113157490253987,-0.012112184410449,0.0061396852419639,0.09,-0.0148603409160247,0,0.0080110070557305,0.013646679383561,1.1296231671943655,1.4132493057716597
2019-09-26,10.38241195678711,45.6402473449707,16.06999969482422,62.7400016784668,2977.6201171875,1.7,26.69,-0.0089929021321259,-0.0131590105331042,0.0055942331754178,0.0162420945417825,-0.0024318710096131,-0.03,0.0160917318307468,0,0.0084691253881609,0.0141635710643508,1.108216812389032,1.3556166787739576
2019-09-27,10.157318115234377,45.632591247558594,17.219999313354492,61.90999984741211,2961.7900390625,1.69,26.34,-0.0219187742546541,-0.0001677628864868,-0.013317514448802,-0.0132002671012977,-0.0053305345791285,-0.01,-0.0104871080798564,0,0.0110375313285805,0.0138471567208864,1.1052461529673594,1.3627906078499932
2019-09-30,10.222970008850098,45.30353546142578,16.239999771118164,60.77999877929688,2976.739990234375,1.68,25.76,0.0064427078075041,-0.0072371066209042,-0.0184209476617817,-0.022265795078982,0.0050349102152483,-0.01,-0.027022753228459,0,0.0111150058969315,0.0067181431949187,1.2258004131304476,1.3075679345811009
2019-10-01,10.185453414916992,44.255126953125,18.559999465942383,58.88999938964844,2940.25,1.65,26.05,-0.0036765834787173,-0.0234138468599272,-0.0315894808124719,0.0111948669632229,-0.0123341269454128,-0.03,0.0095830606719648,0,0.0102261152266161,0.0084663330838734,1.2023758318720588,1.2757774316244717
2019-10-02,10.01663589477539,43.168453216552734,20.559999465942383,57.68999862670898,2887.610107421875,1.6,25.2,-0.0167132663588585,-0.0248612492186551,-0.0205874621280798,-0.0331737736819983,-0.0180654041876438,-0.0499999999999998,-0.0341311293405547,0,0.0110025986074911,0.0102260800945711,1.1718713620765022,1.4235219086209685
2019-10-03,10.129182815551758,43.63525772094727,19.1200008392334,57.709999084472656,2910.6298828125,1.54,24.17,0.0111733450290109,0.0107555080163439,0.0003466283944648,-0.0417317998019858,0.0079403047738667,-0.06,-0.0431212777248459,1,0.0098571935919497,0.0118228892374752,1.223783234831153,1.5652260929678312
2019-10-04,10.363653182983398,43.91074752807617,17.040000915527344,58.369998931884766,2952.010009765625,1.52,23.91,0.0228841532458722,0.0062936216377459,0.0113715880580554,-0.0108154132451583,0.0141167852392592,-0.02,-0.0118205534811487,0,0.0133070991682917,0.0123468673437559,1.2251674596524955,1.533113996408079
2019-10-07,10.307380676269531,43.520469665527344,17.860000610351562,58.34999847412109,2938.7900390625,1.56,24.35,-0.0054445893811319,-0.0089277140888772,-0.0003427083345428,0.0182350680583654,-0.0044883522736815,0.04,0.0170428796374236,0,0.0133302708809003,0.0121167035054268,1.3381709965618447,1.4795003750604483
2019-10-08,10.222970008850098,42.77817153930664,20.280000686645508,58.2400016784668,2893.06005859375,1.54,23.5,-0.0082230590561754,-0.0172034327121532,-0.0018868998738536,-0.0355314283784855,-0.0156831595521099,-0.02,-0.0336361366149379,0,0.0132547406914984,0.0122198177288707,1.304675637321389,1.4431026636394488
2019-10-09,10.298001289367676,43.168453216552734,18.63999938964844,58.31999969482422,2919.39990234375,1.59,23.6,0.00731267675263,0.0090820171469406,0.0013726497593633,0.0042462908814512,0.0090632965148459,0.05,-0.0009300769230857,0,0.0136034952411675,0.0130444058951595,1.283760994102275,1.4809890107095347
2019-10-10,10.307380676269531,43.71178817749024,17.56999969482422,59.09999847412109,2938.1298828125,1.67,24.18,0.0009103823035455,0.0125078391991349,0.0132858161258362,0.0242791331550821,0.0063952024117826,0.0799999999999998,0.0222936154778331,0,0.013373379343023,0.0141507456547793,1.2601939505372917,1.4453847545924503
2019-10-11,10.354275703430176,44.30104064941406,15.579999923706056,60.5099983215332,2970.27001953125,1.76,25.36,0.0045393367137419,0.0133903496623731,0.0235777143021036,0.0476472843823784,0.010879579673789,0.09,0.0454746543378755,1,0.0111463765897523,0.0152028871932178,1.2227519135467049,1.4374747548544695
2019-10-14,10.316760063171388,44.27807235717773,14.56999969482422,59.34999847412109,2966.14990234375,1.76,25.06,-0.003629782452357,-0.0005185938754971,-0.0193565175497235,-0.0119001801011029,-0.0013880816732189,0.0,-0.0105208243690416,0,0.0111474230914838,0.0151412674611999,1.1932411540061578,1.437947997685412
2019-10-15,10.20421314239502,44.46173477172852,13.539999961853027,58.7400016784668,2995.679931640625,1.77,26.64,-0.0109690752112834,0.0041393526250721,-0.0103311410008533,0.0611408962042662,0.0099064453764891,0.01,0.053410794749174,1,0.0117056044364122,0.0132602112433123,1.1631464384663295,1.3778140560637542
2019-10-16,10.157318115234377,43.84187698364258,13.68000030517578,59.41999816894531,2989.68994140625,1.75,27.23,-0.0046062459137809,-0.0140394703510297,0.0115098848740153,0.0219054610134797,-0.0020015445531937,-0.02,0.0231901918414057,0,0.010306207049346,0.0112533048419258,1.168188437584184,1.3277354973113389
2019-10-17,10.222970008850098,43.87248992919922,13.789999961853027,59.90999984741211,2997.949951171875,1.76,27.0,0.0064427078075041,0.0006980144274427,0.0082125943298814,-0.0084824406813392,0.0027590219697752,0.01,-0.0122587334524806,0,0.0099083795033605,0.0107783720228701,1.1420484376183995,1.3464936240035368
2019-10-18,10.269864082336426,43.64291000366211,14.25,59.41999816894531,2986.199951171875,1.76,26.8,0.0045766393393697,-0.0052466297897875,-0.0082125943298813,-0.007434978487518,-0.0039270457097998,0.0,-0.0059897498605337,0,0.0065070454871998,0.0107117466812095,1.1239702416949064,1.292536712095381
2019-10-21,10.391790390014648,44.4234733581543,14.0,58.959999084472656,3006.719970703125,1.8,26.83,0.0118023194266377,0.017727168205446,-0.0077716068658592,0.0011187769207216,0.0068481141053337,0.04,-0.0025937824449023,0,0.0073962357821457,0.0116847009791956,1.1003896545703125,1.2525798814614428
2019-10-22,10.241729736328123,44.99742889404297,14.460000038146973,59.70000076293945,2995.989990234375,1.78,26.52,-0.0145455839336066,0.0128373434758237,0.0124728008249705,-0.0116214991198709,-0.0035750492583768,-0.02,-0.0079371344133439,0,0.0084499164303175,0.0099106981007473,1.1169793822092957,1.3232756309282279
2019-10-23,10.213590621948242,45.37239456176758,14.010000228881836,61.16999816894531,3004.52001953125,1.77,25.59,-0.0027512775783517,0.0082985183600017,0.0243248101424936,-0.0356975151459643,0.0028431033458307,-0.01,-0.0353626034501061,0,0.0080984632189502,0.0098783932619099,1.15473196433584,1.3310468355021683
2019-10-24,10.222970008850098,45.18107604980469,13.710000038146973,61.66999816894531,3010.2900390625,1.77,26.28,0.0009179027459509,-0.0042255431037621,0.0081407159916219,0.0266065434447123,0.0019186046591713,0.0,0.0243864820494128,0,0.0080986424236461,0.0098786891377696,1.1250418668292208,1.3033674251118943
2019-10-25,10.157318115234377,45.54841232299805,12.649999618530272,62.02000045776367,3022.550048828125,1.8,25.8,-0.0064427078075041,0.0080974396950944,0.0056593617409798,-0.018433701688838,0.004064429510656,0.03,-0.017183222314842,0,0.0080351537199502,0.0094089751943102,1.0948200630153824,1.2589314750095142
2019-10-28,10.20421314239502,45.28822708129883,13.109999656677246,61.56999969482422,3039.419921875,1.85,25.93,0.0046062459137808,-0.0057286565191682,-0.0072821870866544,0.0050261076230011,0.0055658199161177,0.05,0.0018413018848701,0,0.0082594523475881,0.0097498011674534,1.0798809107610938,1.236304143632217
2019-10-29,10.17607593536377,45.47187805175781,13.199999809265137,61.59000015258789,3036.889892578125,1.84,26.25,-0.0027612194116754,0.004046959197343,0.0003247882098775,0.0122653894870598,-0.0008327519564807,-0.01,0.0124574251639224,0,0.0075464511690557,0.0097478614396126,1.0590955938734476,1.2027943905411986
2019-10-30,9.997876167297363,44.5459213256836,12.329999923706056,60.61000061035156,3046.77001953125,1.78,26.76,-0.017666781604291,-0.0205734730883531,-0.0160396161430904,0.019242246222395,0.0032480894008573,-0.06,0.0143217460549702,0,0.0093045248124564,0.0110877130883572,1.0349037347749213,1.165288544143459
2019-10-31,9.997876167297363,44.35460662841797,13.220000267028809,60.22999954223633,3037.56005859375,1.69,26.35,0.0,-0.0043040237668853,-0.0062893465779703,-0.0154399602726563,-0.003027438634539,-0.09,-0.0140663764132149,0,0.0089014438065053,0.0112443043686574,1.1149867296015954,1.290732736899885
2019-11-01,10.035392761230469,45.36475372314453,12.300000190734863,61.68999862670898,3066.909912109375,1.73,26.02,0.0037454334511946,0.0225188805969778,0.0239512615050165,-0.0126028019030121,0.0096159305596475,0.04,-0.0172679347956716,0,0.008834487973603,0.0128222874817612,1.085038829026982,1.2474813427270728
2019-11-04,9.979122161865234,46.84171676635742,12.829999923706056,62.130001068115234,3078.27001953125,1.79,26.37,-0.0056229938967101,0.032038735952103,0.0071071603068343,0.0133615272808362,0.0036972458053124,0.06,0.0127406633284123,0,0.0073325977572828,0.015131605638698,1.0615030764022926,1.3868488890862993
2019-11-05,9.969740867614746,46.90292739868164,13.100000381469728,62.959999084472656,3074.6201171875,1.86,26.24,-0.0009405342979383,0.001305901613225,0.0132706083005145,-0.0049420362893071,-0.0011864027118206,0.07,-0.0045040718641532,0,0.0063679907757219,0.0149315010693597,1.0454471480355485,1.6573204164052535
2019-11-06,9.913469314575195,45.94635391235352,12.619999885559082,61.7400016784668,3076.780029296875,1.81,25.52,-0.0056602231490902,-0.0206055947571231,-0.0195675433076709,-0.027822505599299,0.0007022505922896,-0.05,-0.0280622866922304,0,0.0064370866729091,0.0167281731074607,1.0196885558676807,1.583510483251978
2019-11-07,9.894709587097168,46.63508224487305,12.729999542236328,62.290000915527344,3085.179931640625,1.92,25.65,-0.0018941401105012,0.0148785991345948,0.0088688677038121,0.0050811131401894,0.0027263752442806,0.1099999999999998,0.0022928423665699,0,0.0063078915235765,0.0171187890521316,1.0065886553277454,1.6420194061173263
2019-11-08,9.932225227355955,46.44376754760742,12.06999969482422,62.5099983215332,3093.080078125,1.94,25.56,0.0037843151633654,-0.0041108150156092,0.0035256031286718,-0.0035149421074444,0.0025574031451158,0.02,-0.004274354027135,0,0.0065592557564916,0.0171634019450354,0.9840561258634499,1.6344931545250372
2019-11-11,10.035392761230469,46.183589935302734,12.6899995803833,62.18000030517578,3087.010009765625,1.94,25.65,0.0103335762908745,-0.0056177419635081,-0.0052931075539991,0.0035149421074443,-0.0019643954133371,0.0,0.003036210186238,0,0.0074174671386298,0.0171579258072247,0.966862382385143,1.5667546398721794
2019-11-12,9.950984001159668,45.94635391235352,12.68000030517578,62.060001373291016,3091.840087890625,1.92,24.83,-0.0084466797487908,-0.0051500421554774,-0.0019317283898745,-0.0324909720967032,0.001563423301263,-0.02,-0.0329983178548185,0,0.0077221857422944,0.0172795545862965,0.9850890344594934,1.5081749243177136
2019-11-13,9.941605567932127,45.74737930297852,13.0,62.369998931884766,3094.0400390625,1.88,25.1,-0.0009429072961879,-0.0043399895437413,0.004982692263892,0.0108152466176631,0.0007112815701162,-0.04,0.005766921815844,0,0.005500611035804,0.0157153855225931,0.9887687522574299,1.4520906394762516
2019-11-14,10.026015281677246,45.62493896484375,13.050000190734863,62.27999877929688,3096.6298828125,1.82,24.67,0.0084547094714648,-0.0026800329408804,-0.0014440460470117,-0.0172799155964728,0.0008366926144567,-0.0599999999999998,-0.0155770092219678,0,0.0062020456544293,0.0156436360909122,0.9662938294838676,1.3973694605316442
2019-11-15,10.082287788391112,45.976959228515625,12.050000190734863,63.29999923706055,3120.4599609375,1.84,24.57,0.0055969569800835,0.0076859105221012,0.0162449897318197,-0.0040617440081776,0.0076660287779731,0.02,-0.0070267988186127,0,0.006342996246001,0.0142058363446508,0.9716108342136595,1.342377393314333
2019-11-18,10.007257461547852,45.41831970214844,12.460000038146973,62.43999862670898,3122.030029296875,1.81,24.13,-0.0074696241025861,-0.0122248433426024,-0.0136792434439137,-0.0180703068961474,0.0005030263228096,-0.03,-0.0171163564465782,0,0.0065630316443418,0.0097863957063384,0.9615894637104696,1.3101724104127341
2019-11-19,10.026015281677246,44.7448844909668,12.859999656677246,60.90999984741211,3120.179931640625,1.79,24.17,0.0018726671225025,-0.0149384161888018,-0.0248087113102044,0.0016563150784514,-0.0005927700996925,-0.02,-0.0029921910773399,0,0.0065651203027522,0.0103105633154712,0.9614653769573568,1.313840705244126
2019-11-20,9.932225227355955,45.1963996887207,12.779999732971191,62.400001525878906,3108.4599609375,1.73,24.75,-0.0093986987173606,0.0100403056257069,0.024167937485313,0.0237132942993075,-0.003763256420941,-0.06,0.0250570613210773,0,0.0070475807306647,0.0095903428624235,0.9416100195143245,1.3435052608413094
2019-11-21,9.950984001159668,45.93869400024414,13.130000114440918,63.970001220703125,3103.5400390625,1.77,24.66,0.0018868965420837,0.0162903377160073,0.0248489427159079,-0.003642991278501,-0.0015840060861895,0.04,-0.0055365881505236,0,0.007024790792865,0.0098670145830862,0.9554165281689494,1.3262798355851337
2019-11-22,9.941605567932127,45.78565216064453,12.34000015258789,63.38999938964844,3110.2900390625,1.77,25.31,-0.0009429072961879,-0.0033369980386299,-0.0091081318769172,0.0260170768208342,0.0021725739423759,0.0,0.0233229608938477,0,0.006942816885229,0.0098473184930222,0.9359505146812661,1.3691667057956827
2019-11-25,10.129182815551758,45.83155822753906,11.869999885559082,63.650001525878906,3133.639892578125,1.76,25.16,0.0186921116949091,0.0010021276688479,0.0040932383088152,-0.0059441427247928,0.0074792518874672,-0.01,-0.007603456309466,0,0.0086144066182142,0.009756395103668,0.9166357950470999,1.3175378035917862
2019-11-26,10.166699409484863,45.41067123413086,11.539999961853027,64.2699966430664,3140.52001953125,1.74,25.11,0.0036969702767521,-0.0092257714700452,0.0096935581750833,-0.0019892586627461,0.0021931636449402,-0.02,-0.005656230315152,0,0.0079781163090678,0.0100409095072602,1.0284432505210057,1.2657404414000442
2019-11-27,10.298001289367676,45.52545928955078,11.75,64.05999755859375,3153.6298828125,1.77,25.84,0.0128322112844425,0.0025245876578669,-0.0032728010816907,0.0286575057449075,0.0041657356252997,0.03,0.0298191391718306,0,0.008554203137161,0.0100349680424676,1.0082233243237158,1.2499814951853039
2019-11-29,10.32613754272461,45.06630325317383,12.619999885559082,62.43000030517578,3140.97998046875,1.78,25.94,0.0027284795783487,-0.0101369032959866,-0.0257741721078278,0.0038624999738967,-0.004019286229989,0.01,0.0026404292992768,0,0.0083771520217096,0.0104831438761811,1.0426517266573876,1.2049739125963146
2019-12-02,10.32613754272461,45.06630325317383,14.90999984741211,60.91999816894531,3113.8701171875,1.83,25.06,0.0,0.0,-0.024484435991688,-0.0345132294203756,-0.0086684836939636,0.05,-0.0351247521589508,0,0.0083675835083733,0.0100285627719002,1.0193670005156275,1.2020301215055997
2019-12-03,10.401169776916504,44.39286804199219,15.960000038146973,60.81999969482422,3093.199951171875,1.72,24.74,0.0072399719638229,-0.0150559841483869,-0.0016428207387213,-0.0128515825035804,-0.0066602252580451,-0.1100000000000001,-0.0159276850444672,0,0.0077087718704574,0.0103829735108219,0.9947862958771405,1.1578649557018506
2019-12-04,10.466821670532228,45.05864334106445,14.800000190734863,63.0,3112.760009765625,1.77,25.48,0.0062921350512071,0.0148859998672907,0.035216049160002,0.0294724637396209,0.0063036576087699,0.05,0.0289744990672594,0,0.0077088137498962,0.0106247129091159,0.990819166716808,1.209666736438095
2019-12-05,10.42930507659912,44.84437561035156,14.520000457763672,63.38999938964844,3117.429931640625,1.8,25.43,-0.0035907739934398,-0.0047666505287405,0.0061713842760274,-0.0019642512699343,0.0014991269266302,0.03,0.0008237143572588,0,0.0067167906761084,0.0102015394423846,0.982477746389664,1.2522853243957528
2019-12-06,10.523096084594728,45.70145797729492,13.619999885559082,64.38999938964844,3145.909912109375,1.84,25.68,0.0089528292002048,0.0189320244248063,0.0156522214035515,0.0097828993877322,0.009094246030426,0.04,0.0078995205684315,0,0.0067381536038844,0.010714074140426,0.9648536138258961,1.2135460653959564
2019-12-09,10.476201057434082,45.64788818359375,15.859999656677246,64.25,3135.9599609375,1.83,25.87,-0.0044663499734981,-0.001172855681915,-0.0021766082957822,0.0073715173761772,-0.0031678336844743,-0.01,0.004116894072909,0,0.0071944035531906,0.0106725772389338,0.9734984647611079,1.3065110865401965
2019-12-10,10.401169776916504,45.73973083496094,15.68000030517578,64.33999633789062,3132.52001953125,1.85,25.68,-0.0071878402844741,0.0020099589697899,0.0013997411174678,-0.0073715173761774,-0.0010975361689841,0.02,-0.0109257734902549,0,0.006431119451694,0.0106909964819894,0.959091762878371,1.2556090653756298
2019-12-11,10.551230430603027,45.66320037841797,14.989999771118164,63.720001220703125,3141.6298828125,1.79,25.19,0.0143242032429264,-0.0016745737453032,-0.0096829606936499,-0.0192653884572415,0.0029039375293507,-0.06,-0.0187225978334112,0,0.0074247018187415,0.010239861430184,0.9576199452834058,1.2092807797352219
2019-12-12,10.626261711120604,46.5049934387207,13.9399995803833,64.19999694824219,3168.570068359375,1.9,25.79,0.0070859754276023,0.0182669624498932,0.0075046589615989,0.0235397295287345,0.008538667375555,0.1099999999999998,0.0216569719230254,0,0.0068397928806573,0.0116845520195041,1.0122927387912883,1.1657493042633984
2019-12-13,10.673155784606934,46.152976989746094,12.630000114440918,65.22000122070312,3168.800048828125,1.82,24.71,0.0044033269234651,-0.0075982269183577,0.0157630259171262,-0.0427787998927346,7.25791502146863e-05,-0.0799999999999998,-0.041422142176619,1,0.0068491539832311,0.0114128675023256,1.0062081698193914,1.2576229974264324
2019-12-16,10.892325401306152,46.7728271484375,12.140000343322754,65.33999633789062,3191.449951171875,1.89,25.52,0.0203266656571438,0.0133409521257446,0.0018381610480748,0.0322544384760704,0.0071223609425427,0.0699999999999998,0.0288517171003045,0,0.008561417316549,0.0118738309505741,0.9894517297292225,1.2320863502420392
2019-12-17,10.939559936523438,46.80344772338867,12.289999961853027,66.0999984741211,3192.52001953125,1.89,26.61,0.004327121381217,0.0006544516991305,0.0115643736472922,0.0418246265130087,0.0003352360284609,0.0,0.0443591312847684,1,0.008539039693762,0.0100065021160656,1.1095825062577716,1.255258507526306
2019-12-18,10.920666694641112,46.97946166992188,12.579999923706056,66.16999816894531,3191.139892578125,1.92,27.13,-0.001728549928172,0.0037536509442922,0.0010584365787517,0.0193530416812426,-0.0004323936405227,0.03,0.0151346107818507,0,0.0087822866157823,0.0094222320412603,1.0861418874546689,1.2075312984174595
2019-12-19,10.939559936523438,46.964149475097656,12.5,66.54000091552734,3205.3701171875,1.92,27.38,0.0017285499281719,-0.000325986935635,0.0055761239973916,0.0091726931894624,0.0044493788218642,0.0,0.0091619387923169,0,0.00840809318457,0.0090513581190098,1.0588009912245833,1.1687332257278835
2019-12-20,10.98679542541504,47.414649963378906,12.510000228881836,66.13999938964844,3221.219970703125,1.92,27.21,0.0043085648466519,0.0095467183838172,-0.0060295860239122,-0.0062282670651477,0.004932595804334,0.0,-0.0128413942493357,0,0.0082790596814435,0.0078027648946733,1.0330153917895635,1.126985670358235
2019-12-23,11.062369346618652,47.901466369628906,12.609999656677246,66.38999938964844,3224.010009765625,1.93,27.08,0.0068550639383937,0.010214865187148,0.003772735212171,-0.0047891047510807,0.0008657687142985,0.01,-0.0053539305593446,0,0.0076990042102235,0.0078466702190357,1.0142489199766964,1.1273990500333804
2019-12-24,11.09071159362793,47.87828826904297,12.670000076293944,67.19999694824219,3223.3798828125,1.9,26.62,0.0025587648552754,-0.0004839874799391,0.0121267685783983,-0.0171326350771085,-0.0001954673024681,-0.03,-0.0152342941220557,0,0.0064353843711245,0.0079842934503876,1.0068705207531827,1.1333314277492421
2019-12-26,11.156841278076172,47.86283874511719,12.649999618530272,67.91999816894531,3239.909912109375,1.9,26.62,0.0059449126465592,-0.0003227353707167,0.0106573129280601,0.0,0.0051150624100539,0.0,-0.0002023546535097,0,0.0058064934119907,0.0078775580503231,0.9854007876563645,1.0941997502244474
2019-12-27,11.119053840637209,47.661922454833984,13.43000030517578,68.16000366210938,3240.02001953125,1.88,27.25,-0.0033926783622267,-0.0042065865233951,0.003527421205089,0.0233907081422875,3.3984139657930306e-05,-0.02,0.0241594237043391,0,0.0064180375566639,0.0066955358434966,0.9758899400503787,1.057888844213384
2019-12-30,11.062369346618652,47.51149368286133,14.81999969482422,68.44000244140625,3221.2900390625,1.9,25.63,-0.0051109991396081,-0.0031611536781071,0.0040995484470155,-0.0612899807332733,-0.0057975960793499,0.02,-0.0621490595944444,1,0.0071076002633992,0.0060732229972145,0.9581662233194055,1.0324443066643285
2019-12-31,11.100157737731934,47.78208923339844,13.779999732971191,66.0,3230.780029296875,1.92,25.18,0.0034101190346456,0.005679213008038,-0.0363027426697794,-0.0177135117597785,0.0029416906441907,0.02,-0.0224388238323332,0,0.0040232912260058,0.004997913667897,0.9471286066807362,1.0054837895906164
2020-01-02,11.270201683044434,48.21185302734375,12.470000267028809,66.25,3257.85009765625,1.88,24.9,0.0152029046351474,0.0089540372063412,0.0037807228399061,-0.0111822251455391,0.0083438953623167,-0.04,-0.0105454819274893,0,0.005822805385477,0.00539787794332,0.9312880293311735,0.9914757476323833
2020-01-03,11.213521003723145,48.06859970092773,14.020000457763672,68.5999984741211,3234.85009765625,1.8,25.5,-0.0050419408017945,-0.0029757531890839,0.0348570476223749,0.0238106486937186,-0.0070849093649545,-0.0799999999999998,0.0225412542227279,0,0.0062022695397994,0.0056996415263321,0.9988142522986524,1.0018155355372262
2020-01-06,11.185181617736816,48.44264221191406,13.850000381469728,68.91000366210938,3246.280029296875,1.81,24.74,-0.0025304502307218,0.0077513122070685,0.004508846023775,-0.0302570852000387,0.0035271451942725,0.01,-0.0262871922174584,0,0.0064148795722254,0.0058575819052483,0.9847400683101502,0.9768034467838196
2020-01-07,11.156841278076172,48.31530380249024,13.789999961853027,68.2699966430664,3237.179931640625,1.83,25.06,-0.0025369551354418,-0.0026321038878038,-0.0093309762537247,0.0128515825035803,-0.0028071750845948,0.02,0.004465430833166,0,0.0065314823766222,0.0056298405709692,0.9645583153090738,0.9791049927718042
2020-01-08,11.251310348510742,47.51946640014648,13.449999809265137,65.44000244140625,3253.050048828125,1.87,24.6,0.0084317199998823,-0.0166089133471544,-0.042336652656713,-0.018526506529605,0.0048904734856411,0.04,-0.018541173204777,0,0.0066912271245493,0.0073467010792013,0.9456283696413048,0.9550089770886458
2020-01-09,11.270201683044434,47.86963653564453,12.539999961853027,65.37000274658203,3274.699951171875,1.85,25.2,0.0016776261680758,0.0073419645996579,-0.0010702499614657,0.0240975515790605,0.0066332141169064,-0.02,0.0197356759617995,0,0.0066843655238817,0.007787766497878,0.9525799064199885,1.0613673109222175
2020-01-10,11.28909683227539,47.59905242919922,12.5600004196167,64.9800033569336,3265.35009765625,1.83,24.73,0.0016751543614412,-0.0056685565482235,-0.0059838977385969,-0.0188269129840527,-0.0028592624875049,-0.02,-0.0152121171228323,0,0.0065104814227758,0.0079918092776919,0.9330002560086912,1.0521554620207312
2020-01-13,11.459141731262209,47.61497116088867,12.31999969482422,64.19999694824219,3288.1298828125,1.85,24.66,0.0149504381016011,0.0003343778833737,-0.0120764187412348,-0.0028345837971265,0.0069519940459332,0.02,-0.0091712693538202,0,0.0075762990295815,0.0078894775690995,0.9146185413116219,1.0338594650709543
